regNum;classCode;professor;fullTitle;dept;dNum;titleString;day;time1;time2;location;building;room;credit;enrollment;available;fyReservedSeats;max;distributions;distCode;distDescription;prerequisites;description;waitlistType;firstComeFirstServe;waitlistNotes
14072;ARTH 313 01;;ARTH 313 Seminar: Eurasia: Empires, Merchants, and Missionaries (1600 - 1800);ARTH;313;Seminar: Eurasia: Empires, Merchants, and Missionaries (1600 - 1800);Th;09:50 am;12:20 pm;Jewett Art Center-452;Jewett Art Center;452;1;5;8;N/A;13;;ARS;Arts, Music, Theatre, Film and Video;Recommended ARTH 100 and ARTH 101 or by permission of instructor.;This course examines forms of artistic and material exchange across the diverse cultures of Europe and Asia in the early modern era (c.1600-1800). Its aim is to realign Western Europe's art and history of the early modern period in relation to its continental neighbors. Case studies will be drawn from the Ottoman and Mughal Empires, the Dutch Republic, the British East India Company, and many more. We will examine how trade networks united various artistic traditions, and how artisans, merchants, missionaries and other intermediaries reinterpreted and disseminated practices of representation across geographic and cultural boundaries.;;;
14071;ARTH 317 01;;ARTH 317 Historic Preservation: Theory and Practice;ARTH;317;Historic Preservation: Theory and Practice;W;09:50 am;12:20 pm;Jewett Art Center-452;Jewett Art Center;452;1;9;4;N/A;13;;ARS;Arts, Music, Theatre, Film and Video;ARTH 200 or permission of instructor;Using the campus of Wellesley College as a case study, this course will explore the theory and practice of historic preservation. Beginning with a focus on the history of preservation in the United States, we will trace the development of legal, economic, public policy, and cultural frameworks that have shaped attitudes and approaches toward the preservation of our built environment. To ground these theoretical discussions, we will use the Wellesley College campus as a laboratory for understanding the benefits and challenges of historic preservation.  Students will engage in both individual and group projects that will emphasize field study of buildings and landscapes, archival research, planning, and advocacy. The course is designed for Architecture and Art History majors, but could also be of interest to students in History, American Studies, Environmental Studies and Political Science.;;;
13977;ARTH 331 01;;ARTH 331 Seminar: The Art of Northern Europe;ARTH;331;Seminar: The Art of Northern Europe;Th;02:50 pm;05:20 pm;Jewett Art Center-452;Jewett Art Center;452;1;12;3;N/A;15;;ARS;Arts, Music, Theatre, Film and Video;None. ARTH 100 or 101 recommended.;<strong>Topic for 2016-17:&nbsp|Virtue, Vice, and Violence: Erotic themes in early modern prints and paintings </strong>|Love, marriage, same-sex desire, prostitution, rape, murder--these were themes addressed by some of the most ambitious artists of the 15th through 17th centuries. The class will examine how, in registering a dawning sense of erotic possibility--and anxiety--these artists challenged and transformed the realist tradition in western European art. Special attention will be paid to works by D&uuml|rer, Cranach, Caravaggio, Rubens and Rembrandt.;;;
13978;ARTH 335 01;;ARTH 335 Topics in Modern Art;ARTH;335;Topics in Modern Art;T;01:30 pm;04:00 pm;Jewett Art Center-218;Jewett Art Center;218;1;11;34;N/A;45;;ARS;Arts, Music, Theatre, Film and Video;Open to all Juniors and Seniors, and to Sophomores by permission of the instructors.;<strong>Topic for 2016-17: Postwar Modern: Art, Architecture and Music in America, 1945-65</strong>|<strong></strong>[|]This interdisciplinary course examines the development of American modernism in art, design, music, and architecture from WWII to 1965, with special emphasis on the sites and institutional contexts of this development (e.g., Museum of Modern Art, Black Mountain College, Wellesley College, Harvard University, and MIT, among others). In addition to our study of Paul Rudolph, John Cage, and the de Koonings, among others, we will use two Davis Museum exhibitions, "Partners in Design: Alfred H. Barr, Jr. and Philip Johnson," and "Anni Albers" as our laboratories.<strong></strong>|;;;
14206;ARTH 343 01;;ARTH 343 Seminar: Roman Monuments: Memory and Metamorphosis;ARTH;343;Seminar: Roman Monuments: Memory and Metamorphosis;Th;06:00 pm;08:30 pm;Jewett Art Center-452;Jewett Art Center;452;1;11;2;N/A;13;;ARS;Arts, Music, Theatre, Film and Video;Prior coursework in Art History or Classical Civilization or permission of instructor;Monuments like the Colosseum, Trajan&rsquo|s Column, and the Arch of Constantine have stood for nearly 2,000 years, but every generation has reframed their meaning. Each of our sessions will therefore evaluate the long life of a different monument from ancient Rome.  We will consider both the commemorative strategies that generated the art and architecture and the changing historical values that have prompted preservation or plunder of carved stone.  The seminar will also help research the Davis Museum&rsquo|s upcoming exhibit presenting Piranesi&rsquo|s etchings of the monuments as they appeared in the 18th century.;;;
13979;ARTH 364 01;;ARTH 364 Women Filmmakers: History and Theory of Subversion;ARTH;364;Women Filmmakers: History and Theory of Subversion;W;09:50 am;12:20 pm;Jewett Art Center-454;Jewett Art Center;454;1;11;4;N/A;15;;ARS;Arts, Music, Theatre, Film and Video;One of the following courses: ARTH 224, ARTH 225, ARTH 226/CAMS 207| or WGST 120 or WGST 222| or by permission of the instructor.;A survey of the history of women making films and an exploration of the issues of representation using films directed by women from around the world. We will review the history and emergence of women/feminist filmmakers and examine the impact of feminism and feminist film theory on women filmmakers in particular, and the film industry in general. Required activities include weekly screenings of films, written analytical reports, and classroom presentations.;;;
13982;ARTS 105 01;;ARTS 105 Drawing I;ARTS;105;Drawing I;MTh;09:50 am;12:20 pm;Jewett Art Center-200;Jewett Art Center;200;1;15;3;6;18;;ARS;Arts, Music, Theatre, Film and Video;None.;A foundational course in observational drawing with attention to the articulation of line, shape, form, gesture, perspective, and value. Studio work introduces a range of traditional drawing tools and observational methods while exploring a variety of approaches to image making and visual expression. In-class drawing exercises and weekly homework assignments address a range of subjects including the human figure. Recommended for all students and required for those majoring in studio art or architecture.;;;
10413;ARTS 105 02;;ARTS 105 Drawing I;ARTS;105;Drawing I;MTh;02:50 pm;05:20 pm;Jewett Art Center-200;Jewett Art Center;200;1;18;0;6;18;;ARS;Arts, Music, Theatre, Film and Video;None.;A foundational course in observational drawing with attention to the articulation of line, shape, form, gesture, perspective, and value. Studio work introduces a range of traditional drawing tools and observational methods while exploring a variety of approaches to image making and visual expression. In-class drawing exercises and weekly homework assignments address a range of subjects including the human figure. Recommended for all students and required for those majoring in studio art or architecture.;;;
10162;ARTS 108 01;;ARTS 108 Photo I: Introduction to Photography;ARTS;108;Photo I: Introduction to Photography;MTh;01:30 pm;04:00 pm;Jewett Art Center-247;Jewett Art Center;247;1;13;1;N/A;14;;ARS;Arts, Music, Theatre, Film and Video;None;Photo I is an introduction to the foundations of the medium. Digital color photography skills will be learned through camera work, lighting, retouching and printing. Conceptual, aesthetic, and critical skills essential to understanding photography's broader role in contemporary art and society will be learned through assignments, readings, discussions, lectures, gallery visits, and group critiques.|;;;
14074;ARTS 111 01;;ARTS 111 Color Theory;ARTS;111;Color Theory;TF;09:50 am;12:20 pm;Jewett Art Center-200;Jewett Art Center;200;1;10;6;6;16;;ARS;Arts, Music, Theatre, Film and Video;None;In this studio-based course students are introduced to color theory through observation, experimentation, lectures, readings, discussion, and of course studio projects. Color will be approached from a wide variety of fields covering sciences, philosophy, cultural and social studies, history and perception. The course will encourage students to consider the role of color in their personal work empowering them with its effective and expressive use. The goal of the course is to broaden the understanding of color for students via experience and its innumerable applications.;;;
11256;ARTS 113 01;;ARTS 113 Three-Dimensional Design;ARTS;113;Three-Dimensional Design;TF;09:50 am;12:20 pm;Beebe Hall-019;Beebe Hall;019;1;10;6;N/A;16;;ARS;Arts, Music, Theatre, Film and Video;None.;This introductory course explores the basic formal and spatial considerations when working with three-dimensional structure and form. Studio projects incorporate a range of materials and methods of visualization. Outside assignments and class discussions are aimed toward helping students enhance their creativity and spatial awareness while acquiring sensitivity for placement, process, and materials. Required for Architecture majors.;;;
10121;ARTS 165 01;;ARTS 165 Introduction to Video Production;ARTS;165;Introduction to Video Production;TF;09:50 am;12:20 pm;Jewett Art Center-464;Jewett Art Center;464;1;8;4;N/A;12;;ARS;Arts, Music, Theatre, Film and Video;None.;Introduction to the principles of video production with emphasis on developing basic skills of recording with a video camera, scripting, directing, and editing short videos.;;;
10617;ARTS 207 01;;ARTS 207 Sculpture I;ARTS;207;Sculpture I;TF;01:30 pm;04:00 pm;Beebe Hall-020;Beebe Hall;020;1;6;10;N/A;16;;ARS;Arts, Music, Theatre, Film and Video;ARTS 105 or ARTS 113 or permission of the instructor required.;An exploration of sculptural concepts through the completion of projects dealing with a variety of materials including clay, wood, and plaster. With an emphasis on working from direct observation of the model. Note that this class takes advantage of swing space facilities and addresses more site-based studio projects while the Pendleton sculpture studios are under renovation.;;;
13654;ARTS 208 01;;ARTS 208 Intermediate Photography: The digital/analog rift;ARTS;208;Intermediate Photography: The digital/analog rift;MTh;09:50 am;12:20 pm;Jewett Art Center-457;Jewett Art Center;457;1;10;2;N/A;12;;ARS;Arts, Music, Theatre, Film and Video;ARTS 108/CAMS 138 or permission of the instructor required.;Building on the foundation of ARTS 108/CAMS 138, Intermediate Photography will address contemporary art photography practices that engage both traditional darkroom and digital processes. Students will develop photo-based projects while learning experimental darkroom techniques, advanced studio and location skills, digital scanning and retouching, inkjet printing, and multimedia production. Emphasis is on experimentation, research, and hybrid practices.;;;
11430;ARTS 218 01;;ARTS 218 Introductory Painting;ARTS;218;Introductory Painting;TF;01:30 pm;04:00 pm;Jewett Art Center-244;Jewett Art Center;244;1;13;3;N/A;16;;ARS;Arts, Music, Theatre, Film and Video;ARTS 105 or ARTS 109 or permission of the instructor required.;An introduction to the fundamental issues of painting, emphasizing color, composition, and paint manipulation through direct observation. Outside assignments, slide presentations, and class discussions aimed toward helping students gain technical skills, visual sophistication, and critical awareness. Students paint from a variety of subjects, including the self-portrait and still life.;;;
14075;ARTS 223 01;;ARTS 223 Alternative Print Methods: The Graphic Impulse;ARTS;223;Alternative Print Methods: The Graphic Impulse;TTh;06:30 pm;09:00 pm;Clapp Library-458;Clapp Library;458;1;11;1;N/A;12;;;;At least one of the following: ARTS 105, WRIT 115/ARTS 115, ARTS 108/CAMS 138, or ARTS 109/CAMS 139;An exploration of hybrid forms of graphic production, integrating old and new technologies in experimental ways. Based in Clapp Library’s Book Arts Lab, students develop visual and creative flexibility through hands-on manipulation of image sequence, wordplay, color layering, photo-digital processing and alternative forms of distribution/display. This highly interactive studio group travels to NYC for the annual print fairs, interacts with visiting artists and hosts a large scale, outdoor printing event on the Davis Plaza to consider how the graphic impulse drives Art and visual culture. Recommended for students interested in media arts, design or book studies.;;;
13607;ARTS 255 01;;ARTS 255 Dynamic Interface Design;ARTS;255;Dynamic Interface Design;TF;09:50 am;12:20 pm;Jewett Art Center-247;Jewett Art Center;247;1;13;2;N/A;15;;ARS;Arts, Music, Theatre, Film and Video;ARTS 108 /CAMS 138, ARTS 109 and CS 110 or CS 111.;Critical examination of the expanding field of information and interface design for interactive media. Emphasis will be on effective visual communication, information design, and creative content within online media. Hands-on production will focus on design methods, multimedia Web, vector-based media, and dynamic audio. Screenings and discussions on contemporary practices, theoretical, artistic, and cultural issues.;;;
13608;ARTS 265 01;;ARTS 265 Intermediate Video Production/The Documentary Form;ARTS;265;Intermediate Video Production/The Documentary Form;M;01:30 pm;05:20 pm;Jewett Art Center-464;Jewett Art Center;464;1;12;0;N/A;12;;ARS;Arts, Music, Theatre, Film and Video;ARTS 165/CAMS 135 or permission of the instructor required.;An exploration of the techniques and styles of producing documentary videos. We will survey current issues surrounding objectivity and representation as it concerns the documentary form. Strong emphasis on storytelling. Special focus on lighting, sound recording, and editing. We will screen and analyze various styles of documentary films. Final projects will be short documentaries.;;;
;;;;;;;;;;;;xs;xs;12"><div class="col;xs;N/A;12"></div><div class="col;;;;None.;;;;
13980;ARTS 321 01;;ARTS 321 Advanced New Media;ARTS;321;Advanced New Media;TF;01:30 pm;04:00 pm;Jewett Art Center-247;Jewett Art Center;247;1;15;0;N/A;15;;ARS;Arts, Music, Theatre, Film and Video;Two 200-level courses in ARTS, CAMS, or MAS.;Various topics in New Media are explored through research, creative activity, and theoretical discussion. Topics address historical as well as contemporary issues that bridge art and technology. This is an advanced level New Media course giving students the opportunity to focus in on their craft and concepts as well as receive critiques from other students with similar goals. Lectures on the historic and contemporary practices of intermedia artists, designers, thinkers and scientists, coupled with readings and discussions. Collaboration will be encouraged between, Studio Art, Music, CAMS, Media Arts, Theater and Computer Science.[|];;;
14180;ARTS 324 01;;ARTS 324 The Space In-Between: Filling the Gap Between 2D and 3D;ARTS;324;The Space In-Between: Filling the Gap Between 2D and 3D;MTh;01:30 pm;04:00 pm;Beebe Hall-019;Beebe Hall;019;1;13;5;N/A;18;;ARS;Arts, Music, Theatre, Film and Video;ARTS 105;This advanced studio seminar reconsiders the space between 2 dimensional and 3 dimensional modes of thinking and visual production. Architects and Visual artists often explore similar conceptual territory and the distinction between the fields has become increasingly blurred. This course provides students with an opportunity to move between 2 and 3 dimensional projects and patterns of thought with greater confidence and understanding. The course combines theoretical discourse with studio projects while challenging traditional disciplinary boundaries.;;;
10776;ASTR 100 01;;ASTR 100 Life in the Universe;ASTR;100;Life in the Universe;MTh;11:10 am;12:20 pm;Observatory-114;Observatory;114;1;30;6;N/A;36;;NPS;Natural and Physical Science;Fulfillment of the basic skills component of the Quantitative Reasoning requirement.;This course investigates the origin of life on the Earth and the prospects for finding life elsewhere in the cosmos, and begins with an overview of the Earth's place in the solar system and the universe. The course examines the early history of the Earth and the development of life, changes in the sun that affect the Earth, characteristics of the other objects in our solar system and their potential for supporting life, the detection of planets around stars other than the sun, and the search for extraterrestrial life. Some nighttime observing will be required| optionally, students may co-enroll in ASTR 102 for a lab.;;;
13656;ASTR 100 02;;ASTR 100 Life in the Universe;ASTR;100;Life in the Universe;MTh;01:30 pm;02:40 pm;Observatory-114;Observatory;114;1;36;0;N/A;36;;NPS;Natural and Physical Science;Fulfillment of the basic skills component of the Quantitative Reasoning requirement.;This course investigates the origin of life on the Earth and the prospects for finding life elsewhere in the cosmos, and begins with an overview of the Earth's place in the solar system and the universe. The course examines the early history of the Earth and the development of life, changes in the sun that affect the Earth, characteristics of the other objects in our solar system and their potential for supporting life, the detection of planets around stars other than the sun, and the search for extraterrestrial life. Some nighttime observing will be required| optionally, students may co-enroll in ASTR 102 for a lab.;;;
10003;ASTR 101 01;;ASTR 101 Introduction to Stars, Galaxies, and Cosmology;ASTR;101;Introduction to Stars, Galaxies, and Cosmology;TF;11:10 am;12:20 pm;Observatory-114;Observatory;114;1;35;1;10;36;;MM;NPS;Fulfillment of the basic skills component of the Quantitative Reasoning requirement.;This course examines the life stories of stars, from birth in clouds of gas and dust, through placid middle age, to violent explosive demise, leaving white dwarfs, neutron stars, or black holes. It also explores the makeup and structure of galaxies, which contain billions of stars and are racing away from each other as part of the overall expansion of the universe. Finally, it presents modern cosmological models for the origin and ultimate fate of the universe. The course emphasizes the interaction of observations and the mathematical models developed from these data. Some nighttime observing will be required| optionally, students may co-enroll in ASTR 102 for a lab.;;;
12207;ASTR 102 01;;ASTR 102 Introductory Astronomy Laboratory;ASTR;102;Introductory Astronomy Laboratory;T;07:30 pm;09:30 pm;Observatory-123;Observatory;123;0;10;2;10;12;;;None;Permission of Instructor: Required;This laboratory is intended to accompany our introductory astronomy courses. Lab sections meet weekly, at night, at the Whitin Observatory. Students will learn constellations and sky motions through a combination of naked-eye observing and hands-on exercises. They will learn to operate our telescopes and will use them to carry out observations using both historical and modern techniques.;;;
12232;ASTR 102 02;;ASTR 102 Introductory Astronomy Laboratory;ASTR;102;Introductory Astronomy Laboratory;T;09:30 pm;11:30 pm;Observatory-123;Observatory;123;0;12;0;N/A;12;;;None;None.;This laboratory is intended to accompany our introductory astronomy courses. Lab sections meet weekly, at night, at the Whitin Observatory. Students will learn constellations and sky motions through a combination of naked-eye observing and hands-on exercises. They will learn to operate our telescopes and will use them to carry out observations using both historical and modern techniques.;;;
12233;ASTR 102 03;;ASTR 102 Introductory Astronomy Laboratory;ASTR;102;Introductory Astronomy Laboratory;W;07:30 pm;09:30 pm;Observatory-123;Observatory;123;0;12;0;N/A;12;;;None;None.;This laboratory is intended to accompany our introductory astronomy courses. Lab sections meet weekly, at night, at the Whitin Observatory. Students will learn constellations and sky motions through a combination of naked-eye observing and hands-on exercises. They will learn to operate our telescopes and will use them to carry out observations using both historical and modern techniques.;;;
12234;ASTR 102 04;;ASTR 102 Introductory Astronomy Laboratory;ASTR;102;Introductory Astronomy Laboratory;W;09:30 pm;11:30 pm;Observatory-123;Observatory;123;0;11;1;N/A;12;;;None;None.;This laboratory is intended to accompany our introductory astronomy courses. Lab sections meet weekly, at night, at the Whitin Observatory. Students will learn constellations and sky motions through a combination of naked-eye observing and hands-on exercises. They will learn to operate our telescopes and will use them to carry out observations using both historical and modern techniques.;;;
12235;ASTR 102 05;;ASTR 102 Introductory Astronomy Laboratory;ASTR;102;Introductory Astronomy Laboratory;Th;07:30 pm;09:30 pm;Observatory-123;Observatory;123;0;11;1;N/A;12;;;None;None.;This laboratory is intended to accompany our introductory astronomy courses. Lab sections meet weekly, at night, at the Whitin Observatory. Students will learn constellations and sky motions through a combination of naked-eye observing and hands-on exercises. They will learn to operate our telescopes and will use them to carry out observations using both historical and modern techniques.;;;
14144;ASTR 120 01;;ASTR 120 Planetary Habitability: Past, Present, Future with Laboratory;ASTR;120;Planetary Habitability: Past, Present, Future with Laboratory;MTh;01:30 pm;04:00 pm;Observatory-123;Observatory;123;1.25;16;2;18;18;;MM;NPS;Open to first years and sophomores only.Fulfillment of the basic skills component of the Quantitative Reasoning requirement.Not open to students who have taken a 100-level ASTR or GEOS course.;Overall, Earth is a pretty fine place to live.  But how did it get this way, and will it always be so nice?  We will explore Earth’s place in the Universe in both space and time, focusing on processes that led to the Earth as we know it. We then will examine cosmic, geologic, and human processes that are altering our planet at a time when humans have become change agents on a global scale. This interdisciplinary, studio-style course features two long blocks per week with hands-on activities including group work, discussions, and projects with non-traditional assessment tailored to individual student goals. There will be opportunities for nighttime telescopic observing along with field trips to rock outcrops that preserve evidence of a very different early Earth climate.;;;
13131;ASTR 206 01;;ASTR 206 Astronomical Techniques with Laboratory;ASTR;206;Astronomical Techniques with Laboratory;TF;01:30 pm;02:40 pm;Observatory-114;Observatory;114;1.25;11;1;N/A;12;;MM;QRF;Any 100-level course in astronomy with laboratory.;This course provides an introduction to modern methods of astronomical observation. Students will learn to use the Whitin Observatory's 24-inch research telescope. Topics include: planning observations, modern instrumentation, and the acquisition and quantitative analysis of astronomical images. This course requires substantial nighttime telescope use and culminates with an independent observing project.;;;
13983;ASTR 311 01;;ASTR 311 Advanced Astrophysics;ASTR;311;Advanced Astrophysics;MTh;09:50 am;11:00 am;Observatory-123;Observatory;123;1;10;6;N/A;16;;MM;NPS;PHYS 207;Astrophysics is the application of physics to the study of the Universe.&nbsp| We will use elements of mechanics, thermodynamics, electromagnetism, quantum mechanics, special relativity, and nuclear physics to investigate selected topics such as exoplanets, the life stories of stars and galaxies, dark matter, and the origin of the Universe.&nbsp| Our goals will be to develop insight into the physical underpinnings of the natural world and to construct a "universal toolkit" of practical astrophysical techniques that can be applied to the entire celestial menagerie.;;;
12268;BIOC 219 01;;BIOC 219 Genetics with Laboratory;BIOC;219;Genetics with Laboratory;TF;11:10 am;12:20 pm;Science Center-396;Science Center;396;1.25;58;2;N/A;60;;NPS;Natural and Physical Science;BISC 110/BISC 112 and one unit of college chemistry, or BISC 116/CHEM116. Not open to first-year students.;The goal of the course is to develop an understanding of the fundamental principles of genetics at the molecular, cellular, and organismal levels. The mechanisms that regulate the control of gene expression leading to alteration in phenotype during cellular differential will be studied. A link will be established between the generation of genetic variants through mutation and recombination, their patterns of inheritance, interactions between genes to produce complex phenotypes, and the maintenance of such genetic variation in natural populations. Topics will include organization of the eukaryotic genome, gene structure and function, multilevel gene control and dysregulation in disease, genetics of pattern formation, inheritance of gene differences, gene and allele interactions, and aspects of population and evolutionary genetics. Laboratory investigation will expose students to the fundamentals of genetics including classical and molecular techniques for genetic analysis.|[|]<div>Students must attend lab during the first week in order to continue in the course</em>.|Lab requires students to come in outside of scheduled lab time - generally 3 days after the scheduled lab.&nbsp| Please plan your schedule ​accordingly[|];;;
12269;BIOC 219 L01;;BIOC 219 Genetics with Laboratory;BIOC;219;Genetics with Laboratory;M;01:30 pm;05:00 pm;Science Center-E301;Science Center;E301;0;12;0;N/A;12;;NPS;Natural and Physical Science;BISC 110/BISC 112 and one unit of college chemistry, or BISC 116/CHEM116. Not open to first-year students.;The goal of the course is to develop an understanding of the fundamental principles of genetics at the molecular, cellular, and organismal levels. The mechanisms that regulate the control of gene expression leading to alteration in phenotype during cellular differential will be studied. A link will be established between the generation of genetic variants through mutation and recombination, their patterns of inheritance, interactions between genes to produce complex phenotypes, and the maintenance of such genetic variation in natural populations. Topics will include organization of the eukaryotic genome, gene structure and function, multilevel gene control and dysregulation in disease, genetics of pattern formation, inheritance of gene differences, gene and allele interactions, and aspects of population and evolutionary genetics. Laboratory investigation will expose students to the fundamentals of genetics including classical and molecular techniques for genetic analysis.|[|]<div>Students must attend lab during the first week in order to continue in the course</em>.|Lab requires students to come in outside of scheduled lab time - generally 3 days after the scheduled lab.&nbsp| Please plan your schedule ​accordingly[|];;;
12270;BIOC 219 L02;;BIOC 219 Genetics with Laboratory;BIOC;219;Genetics with Laboratory;T;12:30 pm;04:00 pm;Science Center-E301;Science Center;E301;0;12;0;N/A;12;;NPS;Natural and Physical Science;BISC 110/BISC 112 and one unit of college chemistry, or BISC 116/CHEM116. Not open to first-year students.;The goal of the course is to develop an understanding of the fundamental principles of genetics at the molecular, cellular, and organismal levels. The mechanisms that regulate the control of gene expression leading to alteration in phenotype during cellular differential will be studied. A link will be established between the generation of genetic variants through mutation and recombination, their patterns of inheritance, interactions between genes to produce complex phenotypes, and the maintenance of such genetic variation in natural populations. Topics will include organization of the eukaryotic genome, gene structure and function, multilevel gene control and dysregulation in disease, genetics of pattern formation, inheritance of gene differences, gene and allele interactions, and aspects of population and evolutionary genetics. Laboratory investigation will expose students to the fundamentals of genetics including classical and molecular techniques for genetic analysis.|[|]<div>Students must attend lab during the first week in order to continue in the course</em>.|Lab requires students to come in outside of scheduled lab time - generally 3 days after the scheduled lab.&nbsp| Please plan your schedule ​accordingly[|];;;
12271;BIOC 219 L03;;BIOC 219 Genetics with Laboratory;BIOC;219;Genetics with Laboratory;W;02:15 pm;05:45 pm;Science Center-E301;Science Center;E301;0;12;0;N/A;12;;NPS;Natural and Physical Science;BISC 110/BISC 112 and one unit of college chemistry, or BISC 116/CHEM116. Not open to first-year students.;The goal of the course is to develop an understanding of the fundamental principles of genetics at the molecular, cellular, and organismal levels. The mechanisms that regulate the control of gene expression leading to alteration in phenotype during cellular differential will be studied. A link will be established between the generation of genetic variants through mutation and recombination, their patterns of inheritance, interactions between genes to produce complex phenotypes, and the maintenance of such genetic variation in natural populations. Topics will include organization of the eukaryotic genome, gene structure and function, multilevel gene control and dysregulation in disease, genetics of pattern formation, inheritance of gene differences, gene and allele interactions, and aspects of population and evolutionary genetics. Laboratory investigation will expose students to the fundamentals of genetics including classical and molecular techniques for genetic analysis.|[|]<div>Students must attend lab during the first week in order to continue in the course</em>.|Lab requires students to come in outside of scheduled lab time - generally 3 days after the scheduled lab.&nbsp| Please plan your schedule ​accordingly[|];;;
12272;BIOC 219 L04;;BIOC 219 Genetics with Laboratory;BIOC;219;Genetics with Laboratory;Th;01:00 pm;04:30 pm;Science Center-E301;Science Center;E301;0;12;0;N/A;12;;NPS;Natural and Physical Science;BISC 110/BISC 112 and one unit of college chemistry, or BISC 116/CHEM116. Not open to first-year students.;The goal of the course is to develop an understanding of the fundamental principles of genetics at the molecular, cellular, and organismal levels. The mechanisms that regulate the control of gene expression leading to alteration in phenotype during cellular differential will be studied. A link will be established between the generation of genetic variants through mutation and recombination, their patterns of inheritance, interactions between genes to produce complex phenotypes, and the maintenance of such genetic variation in natural populations. Topics will include organization of the eukaryotic genome, gene structure and function, multilevel gene control and dysregulation in disease, genetics of pattern formation, inheritance of gene differences, gene and allele interactions, and aspects of population and evolutionary genetics. Laboratory investigation will expose students to the fundamentals of genetics including classical and molecular techniques for genetic analysis.|[|]<div>Students must attend lab during the first week in order to continue in the course</em>.|Lab requires students to come in outside of scheduled lab time - generally 3 days after the scheduled lab.&nbsp| Please plan your schedule ​accordingly[|];;;
12273;BIOC 219 L05;;BIOC 219 Genetics with Laboratory;BIOC;219;Genetics with Laboratory;F;01:00 pm;04:30 pm;Science Center-E301;Science Center;E301;0;10;2;N/A;12;;NPS;Natural and Physical Science;BISC 110/BISC 112 and one unit of college chemistry, or BISC 116/CHEM116. Not open to first-year students.;The goal of the course is to develop an understanding of the fundamental principles of genetics at the molecular, cellular, and organismal levels. The mechanisms that regulate the control of gene expression leading to alteration in phenotype during cellular differential will be studied. A link will be established between the generation of genetic variants through mutation and recombination, their patterns of inheritance, interactions between genes to produce complex phenotypes, and the maintenance of such genetic variation in natural populations. Topics will include organization of the eukaryotic genome, gene structure and function, multilevel gene control and dysregulation in disease, genetics of pattern formation, inheritance of gene differences, gene and allele interactions, and aspects of population and evolutionary genetics. Laboratory investigation will expose students to the fundamentals of genetics including classical and molecular techniques for genetic analysis.|[|]<div>Students must attend lab during the first week in order to continue in the course</em>.|Lab requires students to come in outside of scheduled lab time - generally 3 days after the scheduled lab.&nbsp| Please plan your schedule ​accordingly[|];;;
12227;BIOC 320 01;;BIOC 320 Integrated Biophysical Chemistry Advanced Laboratory;BIOC;320;Integrated Biophysical Chemistry Advanced Laboratory;Th;11:10 am;12:20 pm;Science Center-220;Science Center;220;1;17;0;N/A;16;;NPS;Natural and Physical Science;BIOC 223;An intensive laboratory course offering a multiweek independent research project and training in experimental applications of physical chemistry and biochemistry. Topics will include spectroscopy, chemical thermodynamics of biomolecules, and enzyme kinetics. This course will emphasize independent hypothesis development and experimental design skills as well as professional conference-style presentation of results. Students will read primary literature, construct a research proposal, develop their own laboratory protocols manual, conduct experiments using a variety of instrumentation, and present their research in a poster format at the end of the semester. One class period per week plus one lab and mandatory weekly meetings with instructor.;;;
13299;BIOC 320 L01;;BIOC 320 Integrated Biophysical Chemistry Advanced Laboratory;BIOC;320;Integrated Biophysical Chemistry Advanced Laboratory;M;01:30 pm;05:00 pm;Science Center-300;Science Center;300;0;9;0;N/A;8;;NPS;Natural and Physical Science;BIOC 223;An intensive laboratory course offering a multiweek independent research project and training in experimental applications of physical chemistry and biochemistry. Topics will include spectroscopy, chemical thermodynamics of biomolecules, and enzyme kinetics. This course will emphasize independent hypothesis development and experimental design skills as well as professional conference-style presentation of results. Students will read primary literature, construct a research proposal, develop their own laboratory protocols manual, conduct experiments using a variety of instrumentation, and present their research in a poster format at the end of the semester. One class period per week plus one lab and mandatory weekly meetings with instructor.;;;
13300;BIOC 320 L02;;BIOC 320 Integrated Biophysical Chemistry Advanced Laboratory;BIOC;320;Integrated Biophysical Chemistry Advanced Laboratory;T;12:30 pm;04:00 pm;Science Center-300;Science Center;300;0;8;0;N/A;8;;NPS;Natural and Physical Science;BIOC 223;An intensive laboratory course offering a multiweek independent research project and training in experimental applications of physical chemistry and biochemistry. Topics will include spectroscopy, chemical thermodynamics of biomolecules, and enzyme kinetics. This course will emphasize independent hypothesis development and experimental design skills as well as professional conference-style presentation of results. Students will read primary literature, construct a research proposal, develop their own laboratory protocols manual, conduct experiments using a variety of instrumentation, and present their research in a poster format at the end of the semester. One class period per week plus one lab and mandatory weekly meetings with instructor.;;;
13134;BIOC 323 01;;BIOC 323 Advanced Biochemistry: Function of Biological Molecules;BIOC;323;Advanced Biochemistry: Function of Biological Molecules;TWF;08:30 am;09:40 am;Science Center-364;Science Center;364;1;14;2;N/A;16;;NPS;Natural and Physical Science;BIOC 223. Not open to students who have taken CHEM 328.;Consideration of the function and regulation of biomolecules and macromolecular assemblies, with particular emphasis on binding proteins, enzymes, and metabolic pathways. Contemporary experimental and computational techniques used to study these systems will be discussed, with a focus on applications in the primary literature. Students will be expected to express increased intellectual independence on assignments, including the development of independent research proposals.;;;
